"Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"Scup","Atlantic","asmt_abundance","Population","1994-1998 vs historic mean",NA,NA,NA,8,NA,9.20164168538229,45,53,"Scup - Atlantic","Scup, 9.2"
"Scup","Atlantic","asmt_abundance","Population","1995-1999 vs historic mean",NA,NA,NA,8,NA,8.30252652912632,32,53,"Scup - Atlantic","Scup, 8.3"
"Scup","Atlantic","asmt_abundance","Population","1996-2000 vs historic mean",NA,NA,NA,8,NA,7.35048116882515,22,53,"Scup - Atlantic","Scup, 7.35"
"Scup","Atlantic","asmt_abundance","Population","1997-2001 vs historic mean",NA,NA,NA,8,NA,6.77637347702515,16,53,"Scup - Atlantic","Scup, 6.78"
"Scup","Atlantic","asmt_abundance","Population","1998-2002 vs historic mean",NA,NA,NA,8,NA,5.91537346928689,10,53,"Scup - Atlantic","Scup, 5.92"
"Scup","Atlantic","asmt_abundance","Population","1999-2003 vs historic mean",NA,NA,NA,8,NA,6.28319895223691,11,53,"Scup - Atlantic","Scup, 6.28"
"Scup","Atlantic","asmt_abundance","Population","2000-2004 vs historic mean",NA,NA,NA,8,NA,5.96354239165889,7,53,"Scup - Atlantic","Scup, 5.96"
"Scup","Atlantic","asmt_abundance","Population","2001-2005 vs historic mean",NA,NA,NA,8,NA,5.71923256945257,5,53,"Scup - Atlantic","Scup, 5.72"
"Scup","Atlantic","asmt_abundance","Population","2002-2006 vs historic mean",NA,NA,NA,8,NA,5.10886502748305,3,53,"Scup - Atlantic","Scup, 5.11"
"Scup","Atlantic","asmt_abundance","Population","2003-2007 vs historic mean",NA,NA,NA,8,NA,5.60928328889955,8,53,"Scup - Atlantic","Scup, 5.61"
"Scup","Atlantic","asmt_abundance","Population","2004-2008 vs historic mean",NA,NA,NA,8,NA,5.0803568950432,4,53,"Scup - Atlantic","Scup, 5.08"
"Scup","Atlantic","asmt_abundance","Population","2005-2009 vs historic mean",NA,NA,NA,8,NA,6.23246297673141,12,53,"Scup - Atlantic","Scup, 6.23"
"Scup","Atlantic","asmt_biomass","Population","1966-1970 vs historic mean",NA,NA,NA,8,NA,4.99476744186047,40,53,"Scup - Atlantic","Scup, 4.99"
"Scup","Atlantic","asmt_biomass","Population","1967-1971 vs historic mean",NA,NA,NA,8,NA,4.50988372093023,30,53,"Scup - Atlantic","Scup, 4.51"
"Scup","Atlantic","asmt_biomass","Population","1968-1972 vs historic mean",NA,NA,NA,8,NA,4.88455284552846,43,53,"Scup - Atlantic","Scup, 4.88"
"Scup","Atlantic","asmt_biomass","Population","1969-1973 vs historic mean",NA,NA,NA,8,NA,7.89693921019478,46,53,"Scup - Atlantic","Scup, 7.9"
"Scup","Atlantic","asmt_biomass","Population","1970-1974 vs historic mean",NA,NA,NA,8,NA,8.96871336736623,51,53,"Scup - Atlantic","Scup, 8.97"
"Scup","Atlantic","asmt_biomass","Population","1971-1975 vs historic mean",NA,NA,NA,8,NA,8.10205627705628,47,53,"Scup - Atlantic","Scup, 8.1"
"Scup","Atlantic","asmt_biomass","Population","1972-1976 vs historic mean",NA,NA,NA,8,NA,7.24819471797202,36,53,"Scup - Atlantic","Scup, 7.25"
"Scup","Atlantic","asmt_biomass","Population","1973-1977 vs historic mean",NA,NA,NA,8,NA,6.36798578405721,23,53,"Scup - Atlantic","Scup, 6.37"
"Scup","Atlantic","asmt_biomass","Population","1974-1978 vs historic mean",NA,NA,NA,8,NA,5.68149011267478,19,53,"Scup - Atlantic","Scup, 5.68"
"Scup","Atlantic","asmt_biomass","Population","1975-1979 vs historic mean",NA,NA,NA,8,NA,5.21691807157646,8,53,"Scup - Atlantic","Scup, 5.22"
"Scup","Atlantic","asmt_biomass","Population","1976-1980 vs historic mean",NA,NA,NA,8,NA,5.56643005028098,13,53,"Scup - Atlantic","Scup, 5.57"
"Scup","Atlantic","asmt_biomass","Population","1977-1981 vs historic mean",NA,NA,NA,8,NA,6.10962239968451,18,53,"Scup - Atlantic","Scup, 6.11"
"Scup","Atlantic","asmt_biomass","Population","1978-1982 vs historic mean",NA,NA,NA,8,NA,7.53098038475335,32,53,"Scup - Atlantic","Scup, 7.53"
"Scup","Atlantic","asmt_biomass","Population","1979-1983 vs historic mean",NA,NA,NA,8,NA,8.97917649946195,49,53,"Scup - Atlantic","Scup, 8.98"
"Scup","Atlantic","asmt_biomass","Population","1980-1984 vs historic mean",NA,NA,NA,8,NA,8.58334788587035,47,53,"Scup - Atlantic","Scup, 8.58"
"Scup","Atlantic","asmt_biomass","Population","1981-1985 vs historic mean",NA,NA,NA,8,NA,8.17657615775265,42,53,"Scup - Atlantic","Scup, 8.18"
"Scup","Atlantic","asmt_biomass","Population","1982-1986 vs historic mean",NA,NA,NA,8,NA,8.37333550441453,39,53,"Scup - Atlantic","Scup, 8.37"
"Scup","Atlantic","asmt_biomass","Population","1983-1987 vs historic mean",NA,NA,NA,8,NA,8.49089824061445,37,53,"Scup - Atlantic","Scup, 8.49"
"Scup","Atlantic","asmt_biomass","Population","1984-1988 vs historic mean",NA,NA,NA,8,NA,7.39125040409458,19,53,"Scup - Atlantic","Scup, 7.39"
"Scup","Atlantic","asmt_biomass","Population","1985-1989 vs historic mean",1.05391759083942,5,27,8,0.185185185185185,7.30924419159635,19,53,"Scup - Atlantic","Scup, 7.31"
"Scup","Atlantic","asmt_biomass","Population","1986-1990 vs historic mean",0.854152604833392,8,29,8,0.275862068965517,6.53960804461715,13,53,"Scup - Atlantic","Scup, 6.54"
"Scup","Atlantic","asmt_biomass","Population","1987-1991 vs historic mean",0.761729669831516,9,29,8,0.310344827586207,6.49194865555807,14,53,"Scup - Atlantic","Scup, 6.49"
"Scup","Atlantic","asmt_biomass","Population","1988-1992 vs historic mean",0.72037995873399,11,29,8,0.379310344827586,7.05209946047384,18,53,"Scup - Atlantic","Scup, 7.05"
"Scup","Atlantic","asmt_biomass","Population","1989-1993 vs historic mean",0.701845966374101,11,29,8,0.379310344827586,7.53588632399941,25,53,"Scup - Atlantic","Scup, 7.54"
"Scup","Atlantic","asmt_biomass","Population","1990-1994 vs historic mean",0.656482972848596,13,31,8,0.419354838709677,7.58036160785501,25,53,"Scup - Atlantic","Scup, 7.58"
"Scup","Atlantic","asmt_biomass","Population","1991-1995 vs historic mean",0.524789983545103,16,31,8,0.516129032258065,8.39951090994651,37,53,"Scup - Atlantic","Scup, 8.4"
"Scup","Atlantic","asmt_biomass","Population","1992-1996 vs historic mean",0.483229579324656,19,32,8,0.59375,9.04115511399253,46,53,"Scup - Atlantic","Scup, 9.04"
"Scup","Atlantic","asmt_biomass","Population","1993-1997 vs historic mean",0.483097249961592,17,32,8,0.53125,8.81410642262606,44,53,"Scup - Atlantic","Scup, 8.81"
"Scup","Atlantic","asmt_biomass","Population","1994-1998 vs historic mean",0.550044509811511,16,32,8,0.5,9.20164168538229,45,53,"Scup - Atlantic","Scup, 9.2"
"Scup","Atlantic","asmt_biomass","Population","1995-1999 vs historic mean",0.839737118529054,9,32,8,0.28125,8.30252652912632,32,53,"Scup - Atlantic","Scup, 8.3"
"Scup","Atlantic","asmt_biomass","Population","1996-2000 vs historic mean",1.52524454443195,5,32,8,0.15625,7.35048116882515,22,53,"Scup - Atlantic","Scup, 7.35"
"Scup","Atlantic","asmt_biomass","Population","1997-2001 vs historic mean",2.78270066647349,1,32,8,0.03125,6.77637347702515,16,53,"Scup - Atlantic","Scup, 6.78"
"Scup","Atlantic","asmt_biomass","Population","1998-2002 vs historic mean",4.61574140618061,1,32,8,0.03125,5.91537346928689,10,53,"Scup - Atlantic","Scup, 5.92"
"Scup","Atlantic","asmt_biomass","Population","1999-2003 vs historic mean",6.89382337540126,1,32,8,0.03125,6.28319895223691,11,53,"Scup - Atlantic","Scup, 6.28"
"Scup","Atlantic","asmt_biomass","Population","2000-2004 vs historic mean",8.69988630171086,1,32,8,0.03125,5.96354239165889,7,53,"Scup - Atlantic","Scup, 5.96"
"Scup","Atlantic","asmt_biomass","Population","2001-2005 vs historic mean",9.2044336357684,1,32,8,0.03125,5.71923256945257,5,53,"Scup - Atlantic","Scup, 5.72"
"Scup","Atlantic","asmt_biomass","Population","2002-2006 vs historic mean",8.34784799496116,1,32,8,0.03125,5.10886502748305,3,53,"Scup - Atlantic","Scup, 5.11"
"Scup","Atlantic","asmt_biomass","Population","2003-2007 vs historic mean",7.22954098510603,1,32,8,0.03125,5.60928328889955,8,53,"Scup - Atlantic","Scup, 5.61"
"Scup","Atlantic","asmt_biomass","Population","2004-2008 vs historic mean",6.3500217454835,1,32,8,0.03125,5.0803568950432,4,53,"Scup - Atlantic","Scup, 5.08"
"Scup","Atlantic","asmt_biomass","Population","2005-2009 vs historic mean",5.81883722360723,1,32,8,0.03125,6.23246297673141,12,53,"Scup - Atlantic","Scup, 6.23"
"Scup","Atlantic","asmt_biomass","Population","2006-2010 vs historic mean",5.74158303278567,1,33,8,0.0303030303030303,5.99135793162291,5,53,"Scup - Atlantic","Scup, 5.99"
"Scup","Atlantic","asmt_biomass","Population","2007-2011 vs historic mean",5.61121818526875,1,33,8,0.0303030303030303,6.03640067689607,4,53,"Scup - Atlantic","Scup, 6.04"
"Scup","Atlantic","asmt_biomass","Population","2008-2012 vs historic mean",5.41690371646463,1,33,8,0.0303030303030303,6.1042057980422,4,53,"Scup - Atlantic","Scup, 6.1"
"Scup","Atlantic","asmt_biomass","Population","2009-2013 vs historic mean",5.06613396652615,1,33,8,0.0303030303030303,6.69419622123607,10,53,"Scup - Atlantic","Scup, 6.69"
"Scup","Atlantic","asmt_biomass","Population","2010-2014 vs historic mean",4.61178924280701,1,35,8,0.0285714285714286,6.75093388754103,10,53,"Scup - Atlantic","Scup, 6.75"
"Scup","Atlantic","asmt_biomass","Population","2011-2015 vs historic mean",3.91599239138274,2,34,8,0.0588235294117647,7.31323095634223,14,53,"Scup - Atlantic","Scup, 7.31"
"Scup","Atlantic","asmt_biomass","Population","2012-2016 vs historic mean",3.40898353660888,4,35,8,0.114285714285714,7.323723857115,15,53,"Scup - Atlantic","Scup, 7.32"
"Scup","Atlantic","asmt_biomass","Population","2013-2017 vs historic mean",2.9939364657925,5,35,8,0.142857142857143,7.50871735791091,15,53,"Scup - Atlantic","Scup, 7.51"
"Scup","Atlantic","asmt_biomass","Population","2014-2018 vs historic mean",2.63734714260535,5,35,8,0.142857142857143,7.26815005403516,15,53,"Scup - Atlantic","Scup, 7.27"
"Scup","Atlantic","asmt_biomass","Population","2015-2019 vs historic mean",2.40147228702392,6,35,8,0.171428571428571,6.66436188227413,15,53,"Scup - Atlantic","Scup, 6.66"
"Scup","Atlantic","biomass_fall","Population","1964-1968 vs historic mean",0.85642952036282,20,42,8,0.476190476190476,3.93809523809524,29,53,"Scup - Atlantic","Scup, 3.94"
"Scup","Atlantic","biomass_fall","Population","1965-1969 vs historic mean",0.781031908824993,24,43,8,0.558139534883721,4.70195838433293,44,53,"Scup - Atlantic","Scup, 4.7"
"Scup","Atlantic","biomass_fall","Population","1966-1970 vs historic mean",1.12583791909979,15,43,8,0.348837209302326,4.99476744186047,40,53,"Scup - Atlantic","Scup, 4.99"
"Scup","Atlantic","biomass_fall","Population","1967-1971 vs historic mean",1.38213652613962,9,43,8,0.209302325581395,4.50988372093023,30,53,"Scup - Atlantic","Scup, 4.51"
"Scup","Atlantic","biomass_fall","Population","1968-1972 vs historic mean",1.03516380575736,15,45,8,0.333333333333333,4.88455284552846,43,53,"Scup - Atlantic","Scup, 4.88"
"Scup","Atlantic","biomass_fall","Population","1969-1973 vs historic mean",1.00304806565064,13,45,8,0.288888888888889,7.89693921019478,46,53,"Scup - Atlantic","Scup, 7.9"
"Scup","Atlantic","biomass_fall","Population","1970-1974 vs historic mean",0.656175552247193,32,45,8,0.711111111111111,8.96871336736623,51,53,"Scup - Atlantic","Scup, 8.97"
"Scup","Atlantic","biomass_fall","Population","1971-1975 vs historic mean",0.723035746915991,28,45,8,0.622222222222222,8.10205627705628,47,53,"Scup - Atlantic","Scup, 8.1"
"Scup","Atlantic","biomass_fall","Population","1972-1976 vs historic mean",1.21484860935972,12,46,8,0.260869565217391,7.24819471797202,36,53,"Scup - Atlantic","Scup, 7.25"
"Scup","Atlantic","biomass_fall","Population","1973-1977 vs historic mean",1.60398273098409,9,49,8,0.183673469387755,6.36798578405721,23,53,"Scup - Atlantic","Scup, 6.37"
"Scup","Atlantic","biomass_fall","Population","1974-1978 vs historic mean",2.00740164732196,5,49,8,0.102040816326531,5.68149011267478,19,53,"Scup - Atlantic","Scup, 5.68"
"Scup","Atlantic","biomass_fall","Population","1975-1979 vs historic mean",1.7347001354899,6,49,8,0.122448979591837,5.21691807157646,8,53,"Scup - Atlantic","Scup, 5.22"
"Scup","Atlantic","biomass_fall","Population","1976-1980 vs historic mean",1.82724810600629,5,49,8,0.102040816326531,5.56643005028098,13,53,"Scup - Atlantic","Scup, 5.57"
"Scup","Atlantic","biomass_fall","Population","1977-1981 vs historic mean",1.00857917563446,27,49,8,0.551020408163265,6.10962239968451,18,53,"Scup - Atlantic","Scup, 6.11"
"Scup","Atlantic","biomass_fall","Population","1978-1982 vs historic mean",0.809957498482089,35,49,8,0.714285714285714,7.53098038475335,32,53,"Scup - Atlantic","Scup, 7.53"
"Scup","Atlantic","biomass_fall","Population","1979-1983 vs historic mean",0.697530982793629,36,49,8,0.73469387755102,8.97917649946195,49,53,"Scup - Atlantic","Scup, 8.98"
"Scup","Atlantic","biomass_fall","Population","1980-1984 vs historic mean",0.864431627627887,28,49,8,0.571428571428571,8.58334788587035,47,53,"Scup - Atlantic","Scup, 8.58"
"Scup","Atlantic","biomass_fall","Population","1981-1985 vs historic mean",0.930071560964812,22,49,8,0.448979591836735,8.17657615775265,42,53,"Scup - Atlantic","Scup, 8.18"
"Scup","Atlantic","biomass_fall","Population","1982-1986 vs historic mean",0.962667434842371,16,49,8,0.326530612244898,8.37333550441453,39,53,"Scup - Atlantic","Scup, 8.37"
"Scup","Atlantic","biomass_fall","Population","1983-1987 vs historic mean",1.08547467480526,13,49,8,0.26530612244898,8.49089824061445,37,53,"Scup - Atlantic","Scup, 8.49"
"Scup","Atlantic","biomass_fall","Population","1984-1988 vs historic mean",1.22529520722585,9,49,8,0.183673469387755,7.39125040409458,19,53,"Scup - Atlantic","Scup, 7.39"
"Scup","Atlantic","biomass_fall","Population","1985-1989 vs historic mean",1.74059025585685,6,49,8,0.122448979591837,7.30924419159635,19,53,"Scup - Atlantic","Scup, 7.31"
"Scup","Atlantic","biomass_fall","Population","1986-1990 vs historic mean",2.080840704568,2,49,8,0.0408163265306122,6.53960804461715,13,53,"Scup - Atlantic","Scup, 6.54"
"Scup","Atlantic","biomass_fall","Population","1987-1991 vs historic mean",2.98407726440682,2,49,8,0.0408163265306122,6.49194865555807,14,53,"Scup - Atlantic","Scup, 6.49"
"Scup","Atlantic","biomass_fall","Population","1988-1992 vs historic mean",2.68592790360643,2,49,8,0.0408163265306122,7.05209946047384,18,53,"Scup - Atlantic","Scup, 7.05"
"Scup","Atlantic","biomass_fall","Population","1989-1993 vs historic mean",2.85809787829228,2,49,8,0.0408163265306122,7.53588632399941,25,53,"Scup - Atlantic","Scup, 7.54"
"Scup","Atlantic","biomass_fall","Population","1990-1994 vs historic mean",2.05970910562883,2,49,8,0.0408163265306122,7.58036160785501,25,53,"Scup - Atlantic","Scup, 7.58"
"Scup","Atlantic","biomass_fall","Population","1991-1995 vs historic mean",1.70399712656806,3,49,8,0.0612244897959184,8.39951090994651,37,53,"Scup - Atlantic","Scup, 8.4"
"Scup","Atlantic","biomass_fall","Population","1992-1996 vs historic mean",0.870907346611184,14,49,8,0.285714285714286,9.04115511399253,46,53,"Scup - Atlantic","Scup, 9.04"
"Scup","Atlantic","biomass_fall","Population","1993-1997 vs historic mean",0.93065507372776,14,49,8,0.285714285714286,8.81410642262606,44,53,"Scup - Atlantic","Scup, 8.81"
"Scup","Atlantic","biomass_fall","Population","1994-1998 vs historic mean",0.815801601906405,19,49,8,0.387755102040816,9.20164168538229,45,53,"Scup - Atlantic","Scup, 9.2"
"Scup","Atlantic","biomass_fall","Population","1995-1999 vs historic mean",1.01362087480356,15,49,8,0.306122448979592,8.30252652912632,32,53,"Scup - Atlantic","Scup, 8.3"
"Scup","Atlantic","biomass_fall","Population","1996-2000 vs historic mean",1.25757582372898,12,49,8,0.244897959183673,7.35048116882515,22,53,"Scup - Atlantic","Scup, 7.35"
"Scup","Atlantic","biomass_fall","Population","1997-2001 vs historic mean",1.44673445436104,8,49,8,0.163265306122449,6.77637347702515,16,53,"Scup - Atlantic","Scup, 6.78"
"Scup","Atlantic","biomass_fall","Population","1998-2002 vs historic mean",1.87341091205395,1,49,8,0.0204081632653061,5.91537346928689,10,53,"Scup - Atlantic","Scup, 5.92"
"Scup","Atlantic","biomass_fall","Population","1999-2003 vs historic mean",1.84845937630766,7,49,8,0.142857142857143,6.28319895223691,11,53,"Scup - Atlantic","Scup, 6.28"
"Scup","Atlantic","biomass_fall","Population","2000-2004 vs historic mean",1.92058088497293,6,49,8,0.122448979591837,5.96354239165889,7,53,"Scup - Atlantic","Scup, 5.96"
"Scup","Atlantic","biomass_fall","Population","2001-2005 vs historic mean",1.80329964786835,7,49,8,0.142857142857143,5.71923256945257,5,53,"Scup - Atlantic","Scup, 5.72"
"Scup","Atlantic","biomass_fall","Population","2002-2006 vs historic mean",1.68552347939782,7,49,8,0.142857142857143,5.10886502748305,3,53,"Scup - Atlantic","Scup, 5.11"
"Scup","Atlantic","biomass_fall","Population","2003-2007 vs historic mean",1.33823038835392,11,49,8,0.224489795918367,5.60928328889955,8,53,"Scup - Atlantic","Scup, 5.61"
"Scup","Atlantic","biomass_fall","Population","2004-2008 vs historic mean",1.40947455431795,6,49,8,0.122448979591837,5.0803568950432,4,53,"Scup - Atlantic","Scup, 5.08"
"Scup","Atlantic","biomass_fall","Population","2005-2009 vs historic mean",1.25459360890977,9,49,8,0.183673469387755,6.23246297673141,12,53,"Scup - Atlantic","Scup, 6.23"
"Scup","Atlantic","biomass_fall","Population","2006-2010 vs historic mean",1.39563060934762,9,49,8,0.183673469387755,5.99135793162291,5,53,"Scup - Atlantic","Scup, 5.99"
"Scup","Atlantic","biomass_fall","Population","2007-2011 vs historic mean",1.38967111392724,9,49,8,0.183673469387755,6.03640067689607,4,53,"Scup - Atlantic","Scup, 6.04"
"Scup","Atlantic","biomass_fall","Population","2008-2012 vs historic mean",1.25038536204948,11,49,8,0.224489795918367,6.1042057980422,4,53,"Scup - Atlantic","Scup, 6.1"
"Scup","Atlantic","biomass_fall","Population","2009-2013 vs historic mean",1.14243253719618,14,49,8,0.285714285714286,6.69419622123607,10,53,"Scup - Atlantic","Scup, 6.69"
"Scup","Atlantic","biomass_fall","Population","2010-2014 vs historic mean",1.02331036018746,17,49,8,0.346938775510204,6.75093388754103,10,53,"Scup - Atlantic","Scup, 6.75"
"Scup","Atlantic","biomass_fall","Population","2011-2015 vs historic mean",1.23676662264043,14,49,8,0.285714285714286,7.31323095634223,14,53,"Scup - Atlantic","Scup, 7.31"
"Scup","Atlantic","biomass_fall","Population","2012-2016 vs historic mean",1.29613053273768,16,49,8,0.326530612244898,7.323723857115,15,53,"Scup - Atlantic","Scup, 7.32"
"Scup","Atlantic","biomass_fall","Population","2013-2017 vs historic mean",1.30492953082635,16,49,8,0.326530612244898,7.50871735791091,15,53,"Scup - Atlantic","Scup, 7.51"
"Scup","Atlantic","biomass_fall","Population","2014-2018 vs historic mean",1.34601649749827,17,49,8,0.346938775510204,7.26815005403516,15,53,"Scup - Atlantic","Scup, 7.27"
"Scup","Atlantic","biomass_fall","Population","2015-2019 vs historic mean",1.32947484385684,13,49,8,0.26530612244898,6.66436188227413,15,53,"Scup - Atlantic","Scup, 6.66"
"Scup","Atlantic","biomass_spring","Population","1969-1973 vs historic mean",0.334360853920947,45,46,8,0.978260869565217,7.89693921019478,46,53,"Scup - Atlantic","Scup, 7.9"
"Scup","Atlantic","biomass_spring","Population","1970-1974 vs historic mean",0.281497195595931,47,48,8,0.979166666666667,8.96871336736623,51,53,"Scup - Atlantic","Scup, 8.97"
"Scup","Atlantic","biomass_spring","Population","1971-1975 vs historic mean",0.355981252503046,47,48,8,0.979166666666667,8.10205627705628,47,53,"Scup - Atlantic","Scup, 8.1"
"Scup","Atlantic","biomass_spring","Population","1972-1976 vs historic mean",0.153638254914114,48,48,8,1,7.24819471797202,36,53,"Scup - Atlantic","Scup, 7.25"
"Scup","Atlantic","biomass_spring","Population","1973-1977 vs historic mean",0.218703156293448,47,48,8,0.979166666666667,6.36798578405721,23,53,"Scup - Atlantic","Scup, 6.37"
"Scup","Atlantic","biomass_spring","Population","1974-1978 vs historic mean",1.00310685374178,21,49,8,0.428571428571429,5.68149011267478,19,53,"Scup - Atlantic","Scup, 5.68"
"Scup","Atlantic","biomass_spring","Population","1975-1979 vs historic mean",1.54216724599228,11,49,8,0.224489795918367,5.21691807157646,8,53,"Scup - Atlantic","Scup, 5.22"
"Scup","Atlantic","biomass_spring","Population","1976-1980 vs historic mean",1.28891016737322,13,49,8,0.26530612244898,5.56643005028098,13,53,"Scup - Atlantic","Scup, 5.57"
"Scup","Atlantic","biomass_spring","Population","1977-1981 vs historic mean",1.75067277001612,7,49,8,0.142857142857143,6.10962239968451,18,53,"Scup - Atlantic","Scup, 6.11"
"Scup","Atlantic","biomass_spring","Population","1978-1982 vs historic mean",1.1605992955633,17,49,8,0.346938775510204,7.53098038475335,32,53,"Scup - Atlantic","Scup, 7.53"
"Scup","Atlantic","biomass_spring","Population","1979-1983 vs historic mean",0.591156681443599,38,49,8,0.775510204081633,8.97917649946195,49,53,"Scup - Atlantic","Scup, 8.98"
"Scup","Atlantic","biomass_spring","Population","1980-1984 vs historic mean",0.478477571363842,44,48,8,0.916666666666667,8.58334788587035,47,53,"Scup - Atlantic","Scup, 8.58"
"Scup","Atlantic","biomass_spring","Population","1981-1985 vs historic mean",0.523878772551003,38,48,8,0.791666666666667,8.17657615775265,42,53,"Scup - Atlantic","Scup, 8.18"
"Scup","Atlantic","biomass_spring","Population","1982-1986 vs historic mean",0.513498196281251,39,48,8,0.8125,8.37333550441453,39,53,"Scup - Atlantic","Scup, 8.37"
"Scup","Atlantic","biomass_spring","Population","1983-1987 vs historic mean",0.647948925070878,29,48,8,0.604166666666667,8.49089824061445,37,53,"Scup - Atlantic","Scup, 8.49"
"Scup","Atlantic","biomass_spring","Population","1984-1988 vs historic mean",0.811497594947192,20,48,8,0.416666666666667,7.39125040409458,19,53,"Scup - Atlantic","Scup, 7.39"
"Scup","Atlantic","biomass_spring","Population","1985-1989 vs historic mean",0.746473412950686,21,48,8,0.4375,7.30924419159635,19,53,"Scup - Atlantic","Scup, 7.31"
"Scup","Atlantic","biomass_spring","Population","1986-1990 vs historic mean",0.668272773308509,22,48,8,0.458333333333333,6.53960804461715,13,53,"Scup - Atlantic","Scup, 6.54"
"Scup","Atlantic","biomass_spring","Population","1987-1991 vs historic mean",0.563432501024393,24,49,8,0.489795918367347,6.49194865555807,14,53,"Scup - Atlantic","Scup, 6.49"
"Scup","Atlantic","biomass_spring","Population","1988-1992 vs historic mean",0.413303720819058,36,49,8,0.73469387755102,7.05209946047384,18,53,"Scup - Atlantic","Scup, 7.05"
"Scup","Atlantic","biomass_spring","Population","1989-1993 vs historic mean",0.394292558354139,37,49,8,0.755102040816326,7.53588632399941,25,53,"Scup - Atlantic","Scup, 7.54"
"Scup","Atlantic","biomass_spring","Population","1990-1994 vs historic mean",0.392202057415647,37,49,8,0.755102040816326,7.58036160785501,25,53,"Scup - Atlantic","Scup, 7.58"
"Scup","Atlantic","biomass_spring","Population","1991-1995 vs historic mean",0.375351876242866,35,49,8,0.714285714285714,8.39951090994651,37,53,"Scup - Atlantic","Scup, 8.4"
"Scup","Atlantic","biomass_spring","Population","1992-1996 vs historic mean",0.304396259924444,36,49,8,0.73469387755102,9.04115511399253,46,53,"Scup - Atlantic","Scup, 9.04"
"Scup","Atlantic","biomass_spring","Population","1993-1997 vs historic mean",0.283662470123182,41,49,8,0.836734693877551,8.81410642262606,44,53,"Scup - Atlantic","Scup, 8.81"
"Scup","Atlantic","biomass_spring","Population","1994-1998 vs historic mean",0.28032682990505,41,48,8,0.854166666666667,9.20164168538229,45,53,"Scup - Atlantic","Scup, 9.2"
"Scup","Atlantic","biomass_spring","Population","1995-1999 vs historic mean",0.278941986052373,42,49,8,0.857142857142857,8.30252652912632,32,53,"Scup - Atlantic","Scup, 8.3"
"Scup","Atlantic","biomass_spring","Population","1996-2000 vs historic mean",0.436835866855663,35,49,8,0.714285714285714,7.35048116882515,22,53,"Scup - Atlantic","Scup, 7.35"
"Scup","Atlantic","biomass_spring","Population","1997-2001 vs historic mean",0.52881196786171,32,49,8,0.653061224489796,6.77637347702515,16,53,"Scup - Atlantic","Scup, 6.78"
"Scup","Atlantic","biomass_spring","Population","1998-2002 vs historic mean",1.79229305851104,8,49,8,0.163265306122449,5.91537346928689,10,53,"Scup - Atlantic","Scup, 5.92"
"Scup","Atlantic","biomass_spring","Population","1999-2003 vs historic mean",1.61807194810965,12,49,8,0.244897959183673,6.28319895223691,11,53,"Scup - Atlantic","Scup, 6.28"
"Scup","Atlantic","biomass_spring","Population","2000-2004 vs historic mean",1.90959457173856,7,49,8,0.142857142857143,5.96354239165889,7,53,"Scup - Atlantic","Scup, 5.96"
"Scup","Atlantic","biomass_spring","Population","2001-2005 vs historic mean",1.84591610847578,6,49,8,0.122448979591837,5.71923256945257,5,53,"Scup - Atlantic","Scup, 5.72"
"Scup","Atlantic","biomass_spring","Population","2002-2006 vs historic mean",1.99273492416327,5,49,8,0.102040816326531,5.10886502748305,3,53,"Scup - Atlantic","Scup, 5.11"
"Scup","Atlantic","biomass_spring","Population","2003-2007 vs historic mean",0.889866438016878,20,49,8,0.408163265306122,5.60928328889955,8,53,"Scup - Atlantic","Scup, 5.61"
"Scup","Atlantic","biomass_spring","Population","2004-2008 vs historic mean",0.926174577035413,21,49,8,0.428571428571429,5.0803568950432,4,53,"Scup - Atlantic","Scup, 5.08"
"Scup","Atlantic","biomass_spring","Population","2005-2009 vs historic mean",0.668335985498637,26,49,8,0.530612244897959,6.23246297673141,12,53,"Scup - Atlantic","Scup, 6.23"
"Scup","Atlantic","biomass_spring","Population","2006-2010 vs historic mean",1.534997282979,7,49,8,0.142857142857143,5.99135793162291,5,53,"Scup - Atlantic","Scup, 5.99"
"Scup","Atlantic","biomass_spring","Population","2007-2011 vs historic mean",1.4576547025795,8,48,8,0.166666666666667,6.03640067689607,4,53,"Scup - Atlantic","Scup, 6.04"
"Scup","Atlantic","biomass_spring","Population","2008-2012 vs historic mean",1.26678315859389,12,48,8,0.25,6.1042057980422,4,53,"Scup - Atlantic","Scup, 6.1"
"Scup","Atlantic","biomass_spring","Population","2009-2013 vs historic mean",1.11166592205544,12,49,8,0.244897959183673,6.69419622123607,10,53,"Scup - Atlantic","Scup, 6.69"
"Scup","Atlantic","biomass_spring","Population","2010-2014 vs historic mean",1.67317774482258,9,49,8,0.183673469387755,6.75093388754103,10,53,"Scup - Atlantic","Scup, 6.75"
"Scup","Atlantic","biomass_spring","Population","2011-2015 vs historic mean",1.14086653037389,14,49,8,0.285714285714286,7.31323095634223,14,53,"Scup - Atlantic","Scup, 7.31"
"Scup","Atlantic","biomass_spring","Population","2012-2016 vs historic mean",1.48308959076786,11,49,8,0.224489795918367,7.323723857115,15,53,"Scup - Atlantic","Scup, 7.32"
"Scup","Atlantic","biomass_spring","Population","2013-2017 vs historic mean",1.70675717610865,9,49,8,0.183673469387755,7.50871735791091,15,53,"Scup - Atlantic","Scup, 7.51"
